customer_id,tenure_months,monthly_charges,total_charges,support_calls_30d,contract,payment_method,internet_service,churn
C000428,58,68.08,2517.04,2,month-to-month,credit_card,fiber,0
C000429,1,24.31,6770.68,5,month-to-month,credit_card,fiber,1
C000430,52,62.87,5866.54,4,one-year,boleto,none,0
C000431,6,67.63,6716.9,4,two-year,pix,none,1
C000432,53,50.46,1362.22,0,month-to-month,credit_card,fiber,0
C000433,60,57.22,4970.58,5,one-year,pix,fiber,0
C000434,9,111.64,1725.48,3,month-to-month,pix,dsl,0
C000435,31,117.01,2806.74,4,month-to-month,boleto,fiber,0
C000436,9,144.66,7127.05,0,month-to-month,bank_transfer,none,0
C000437,41,35.35,3756.41,5,one-year,bank_transfer,dsl,0
C000438,67,60.52,448.56,1,month-to-month,credit_card,fiber,0
C000439,5,30.02,8028.27,3,two-year,pix,fiber,0
C000440,29,99.73,965.98,1,two-year,bank_transfer,dsl,1
C000441,71,22.13,4475.64,3,month-to-month,pix,fiber,0
C000442,21,46.7,4278.15,5,month-to-month,bank_transfer,dsl,0
C000443,9,96.31,3592.04,0,month-to-month,bank_transfer,fiber,0
C000444,35,66.64,46.67,2,month-to-month,pix,fiber,0
C000445,37,90.77,2287.38,2,one-year,bank_transfer,fiber,0
C000446,48,103.23,1400.16,5,month-to-month,pix,fiber,0
C000447,22,129.06,1472.27,0,month-to-month,pix,fiber,0
C000448,69,71.07,1137.67,5,month-to-month,credit_card,fiber,0
C000449,38,56.26,7416.44,5,month-to-month,pix,fiber,0
C000450,20,90.04,908.56,2,two-year,pix,fiber,0
C000451,70,29.06,2997.21,4,month-to-month,credit_card,fiber,0
C000452,67,25.45,5218.48,5,month-to-month,pix,dsl,1
C000453,36,78.79,368.02,2,two-year,boleto,fiber,0
C000454,1,48.35,4725.26,4,month-to-month,bank_transfer,fiber,0
C000455,43,20.94,4174.25,3,one-year,bank_transfer,dsl,0
C000456,40,108.32,7722.79,3,month-to-month,credit_card,fiber,1
C000457,10,126.1,1044.67,2,two-year,boleto,fiber,0
C000458,46,39.22,526.15,5,month-to-month,bank_transfer,none,0
C000459,61,93.31,1324.25,0,month-to-month,bank_transfer,none,1
C000460,7,147.92,4286.55,3,two-year,pix,dsl,1
C000461,52,54.94,944.81,4,month-to-month,credit_card,fiber,1
C000462,10,115.01,5541.5,0,two-year,pix,none,0
C000463,54,41.07,7140.77,4,one-year,pix,dsl,0
C000464,30,141.17,4999.5,5,month-to-month,boleto,none,1
C000465,0,20.06,3225.93,0,one-year,pix,fiber,0
C000466,70,58.31,4020.11,1,month-to-month,boleto,none,0
C000467,12,146.94,2182.01,3,two-year,credit_card,none,0
C000468,43,107.19,7668.72,4,two-year,bank_transfer,dsl,0
C000469,13,47.54,2911.66,2,two-year,credit_card,fiber,1
C000470,68,122.88,7727.67,0,two-year,pix,fiber,0
C000471,53,136.75,8693.16,1,month-to-month,bank_transfer,fiber,0
C000472,58,83.35,2301.07,0,month-to-month,pix,dsl,0
C000473,31,40.28,7721.15,5,month-to-month,boleto,dsl,0
C000474,34,53.62,7528.07,2,month-to-month,credit_card,fiber,0
C000475,46,142.6,5502.03,4,two-year,pix,fiber,1
C000476,57,40.94,7504.52,4,month-to-month,pix,fiber,0
C000477,61,60.55,3829.65,5,month-to-month,boleto,dsl,1
C000478,1,38.92,5425.9,2,month-to-month,bank_transfer,fiber,0
C000479,48,33.73,3651.44,3,month-to-month,pix,fiber,1
C000480,7,87.86,8989.95,3,two-year,pix,fiber,0
C000481,21,71.57,4786.71,2,one-year,credit_card,fiber,0
C000482,60,26.0,2135.2,3,one-year,pix,fiber,0
C000483,18,38.88,6031.23,4,month-to-month,bank_transfer,none,0
C000484,58,24.9,6822.37,2,month-to-month,bank_transfer,none,0
C000485,33,23.2,7752.06,5,month-to-month,pix,dsl,0
C000486,16,43.2,114.2,5,month-to-month,pix,fiber,0
C000487,24,116.67,6725.62,2,month-to-month,pix,fiber,1
C000488,38,21.92,4775.1,0,month-to-month,boleto,fiber,1
C000489,55,59.58,6538.25,2,one-year,credit_card,fiber,1
C000490,44,93.42,4746.32,4,month-to-month,boleto,fiber,0
C000491,68,116.68,2967.1,1,month-to-month,bank_transfer,fiber,1
C000492,63,108.13,316.11,4,month-to-month,pix,fiber,1
C000493,54,148.5,2883.17,5,one-year,credit_card,fiber,0
C000494,44,55.83,5903.89,1,month-to-month,pix,fiber,1
C000495,21,20.02,87.42,0,month-to-month,boleto,fiber,1
C000496,30,24.97,8293.25,0,one-year,boleto,fiber,0
C000497,8,32.68,3593.85,1,month-to-month,pix,fiber,0
C000498,27,146.78,566.12,1,month-to-month,pix,fiber,0
C000499,67,94.11,7937.82,5,month-to-month,pix,fiber,0
C000500,31,123.92,1626.4,3,one-year,bank_transfer,fiber,0
C000501,8,148.06,524.62,4,month-to-month,pix,fiber,0
C000502,47,129.75,706.1,5,month-to-month,credit_card,none,0
C000503,70,72.99,4752.06,4,one-year,bank_transfer,fiber,0
C000504,63,133.86,2573.18,1,month-to-month,credit_card,fiber,0
C000505,20,76.39,7576.32,0,two-year,pix,fiber,1
C000506,33,34.82,4910.14,0,month-to-month,credit_card,none,0
C000507,38,91.26,2502.8,1,two-year,pix,fiber,0
C000508,18,139.05,5258.31,2,month-to-month,pix,fiber,0
C000509,19,121.99,8496.25,0,month-to-month,bank_transfer,fiber,0
C000510,17,72.25,7761.44,5,month-to-month,boleto,dsl,1
C000511,72,131.13,1228.47,5,month-to-month,boleto,fiber,0
C000512,54,80.34,7847.49,0,two-year,credit_card,none,1
C000513,61,108.99,3296.18,0,one-year,credit_card,fiber,1
C000514,59,63.31,3460.12,0,two-year,bank_transfer,fiber,0
C000515,70,45.31,4536.61,3,month-to-month,pix,fiber,1
C000516,7,60.75,6913.91,4,month-to-month,bank_transfer,fiber,0
C000517,64,133.77,3802.69,3,month-to-month,credit_card,fiber,0
C000518,4,148.67,5949.55,4,month-to-month,bank_transfer,fiber,1
C000519,34,54.31,1531.17,3,month-to-month,boleto,fiber,0
C000520,43,41.5,2655.85,1,month-to-month,boleto,fiber,0
C000521,26,29.24,8530.53,1,two-year,credit_card,dsl,0
C000522,10,118.0,3780.56,5,month-to-month,pix,fiber,1
C000523,14,88.64,6537.44,1,month-to-month,pix,fiber,1
C000524,60,92.29,715.73,2,month-to-month,credit_card,fiber,1
C000525,23,25.88,272.78,5,two-year,credit_card,none,0
C000526,22,30.54,473.97,3,one-year,credit_card,fiber,0
C000527,67,138.9,6312.89,3,one-year,boleto,dsl,0
C000528,10,94.98,510.53,5,one-year,bank_transfer,fiber,0
C000529,66,48.5,5418.2,5,one-year,boleto,fiber,0
C000530,67,46.97,2256.22,2,month-to-month,credit_card,none,0
C000531,43,51.32,1263.29,2,month-to-month,bank_transfer,none,0
C000532,12,28.29,6234.6,4,one-year,pix,fiber,1
C000533,11,26.47,4895.3,0,two-year,bank_transfer,fiber,0
C000534,20,113.6,8021.16,2,two-year,pix,fiber,0
C000535,42,54.29,6545.02,4,month-to-month,pix,dsl,0
C000536,11,69.98,2904.51,2,two-year,pix,fiber,0
C000537,33,89.86,1139.07,5,month-to-month,bank_transfer,fiber,0
C000538,8,61.61,5735.23,0,month-to-month,credit_card,fiber,0
C000539,39,82.24,3126.89,2,month-to-month,bank_transfer,fiber,0
C000540,1,132.45,1489.71,4,month-to-month,pix,fiber,0
C000541,51,51.73,5157.33,1,one-year,pix,fiber,0
C000542,4,122.86,5955.4,2,one-year,bank_transfer,none,0
C000543,14,54.31,2570.0,5,month-to-month,boleto,dsl,0
C000544,12,44.3,6495.2,2,month-to-month,bank_transfer,dsl,0
C000545,60,29.45,612.72,0,two-year,pix,fiber,1
C000546,3,108.95,6567.25,3,month-to-month,bank_transfer,fiber,0
C000547,31,73.51,951.13,2,month-to-month,boleto,none,0
C000548,43,120.16,6216.29,5,month-to-month,credit_card,fiber,0
C000549,37,37.25,3916.81,4,one-year,pix,fiber,0
C000550,49,98.44,1366.67,1,month-to-month,credit_card,dsl,1
C000551,58,21.69,189.82,1,month-to-month,boleto,fiber,0
C000552,28,50.4,7608.13,5,month-to-month,credit_card,dsl,1
C000553,60,99.25,7917.57,5,month-to-month,credit_card,dsl,1
C000554,23,27.29,3330.08,4,month-to-month,credit_card,dsl,0
C000555,71,69.04,5933.95,2,month-to-month,bank_transfer,none,0
C000556,36,93.02,7827.34,3,month-to-month,credit_card,dsl,0
C000557,53,114.59,806.21,2,month-to-month,credit_card,none,0
C000558,63,111.74,4553.88,2,month-to-month,bank_transfer,fiber,0
C000559,57,39.26,3823.96,5,month-to-month,pix,fiber,0
C000560,62,29.77,1939.97,4,two-year,credit_card,dsl,0
C000561,39,68.93,2257.04,3,month-to-month,boleto,none,0
C000562,3,51.3,8261.53,4,one-year,pix,dsl,0
C000563,35,59.74,6254.19,0,month-to-month,credit_card,dsl,0
C000564,13,64.52,5620.52,1,one-year,pix,dsl,0
C000565,64,71.63,5825.26,2,month-to-month,boleto,fiber,0
C000566,17,87.42,3718.93,1,month-to-month,boleto,none,1
C000567,16,21.21,7088.27,4,month-to-month,credit_card,none,0
C000568,18,58.74,6712.42,2,month-to-month,boleto,dsl,1
C000569,46,54.37,3926.51,5,one-year,bank_transfer,dsl,0
C000570,41,50.71,1320.63,4,month-to-month,bank_transfer,none,1
C000571,69,122.52,877.06,2,one-year,bank_transfer,fiber,0
C000572,30,52.67,7154.25,5,month-to-month,pix,dsl,0
C000573,20,39.63,6325.08,1,one-year,pix,fiber,0
C000574,3,130.74,4048.43,1,month-to-month,bank_transfer,fiber,1
C000575,0,69.78,1224.9,4,month-to-month,credit_card,dsl,0
C000576,27,43.92,6960.51,0,month-to-month,credit_card,fiber,0
C000577,67,117.66,3232.31,0,month-to-month,bank_transfer,dsl,0
C000578,38,105.43,6990.45,2,one-year,credit_card,fiber,0
C000579,65,142.89,6293.09,5,month-to-month,pix,fiber,0
C000580,7,134.11,8370.55,4,month-to-month,bank_transfer,fiber,1
C000581,6,110.26,610.65,5,month-to-month,pix,none,0
C000582,60,40.93,5790.46,3,one-year,credit_card,fiber,0
C000583,7,82.81,7132.94,2,month-to-month,bank_transfer,fiber,0
C000584,3,35.44,2623.27,0,two-year,bank_transfer,none,1
C000585,29,91.42,6632.34,2,two-year,bank_transfer,fiber,0
C000586,67,139.18,2679.92,2,month-to-month,boleto,fiber,0
C000587,50,20.5,5714.58,2,month-to-month,bank_transfer,none,0
C000588,7,133.88,6124.77,2,one-year,bank_transfer,fiber,0
C000589,61,90.11,8055.8,4,month-to-month,boleto,fiber,0
C000590,61,39.66,8558.12,5,one-year,credit_card,fiber,1
C000591,58,131.26,8971.44,3,one-year,pix,fiber,0
C000592,65,89.8,6244.7,5,month-to-month,bank_transfer,dsl,0
C000593,17,78.26,5210.36,5,two-year,boleto,none,0
C000594,71,84.96,6145.5,2,month-to-month,bank_transfer,fiber,0
C000595,23,39.16,6725.55,1,one-year,boleto,dsl,1
C000596,58,34.66,7341.72,5,month-to-month,bank_transfer,none,1
C000597,42,106.0,2618.36,3,month-to-month,bank_transfer,fiber,1
C000598,56,134.45,6379.84,1,month-to-month,pix,fiber,0
C000599,45,110.28,1728.43,4,month-to-month,pix,dsl,1
C000600,46,129.3,927.51,5,one-year,credit_card,dsl,0
C000601,44,129.82,7138.83,2,two-year,boleto,fiber,0
C000602,56,24.17,5221.81,5,month-to-month,boleto,fiber,0
C000603,53,120.22,4283.81,5,one-year,credit_card,fiber,0
C000604,9,120.37,3584.11,3,month-to-month,boleto,fiber,1
C000605,60,65.5,2300.83,1,month-to-month,pix,fiber,0
C000606,39,73.28,5275.76,4,one-year,credit_card,fiber,1
C000607,23,116.91,766.64,3,month-to-month,bank_transfer,fiber,0
C000608,37,148.25,6270.32,4,one-year,boleto,fiber,1
C000609,70,148.42,4388.33,0,one-year,boleto,fiber,0
C000610,62,81.6,5675.06,5,month-to-month,boleto,dsl,0
C000611,60,122.64,284.31,5,two-year,bank_transfer,fiber,0
C000612,33,80.59,3368.95,0,one-year,bank_transfer,fiber,1
C000613,57,132.57,3596.8,5,month-to-month,boleto,fiber,0
C000614,28,104.46,5200.21,1,month-to-month,bank_transfer,fiber,0
C000615,50,141.76,8116.88,5,two-year,pix,none,0
C000616,46,149.64,6450.52,1,two-year,boleto,fiber,0
C000617,18,62.92,7254.93,1,one-year,credit_card,none,0
C000618,19,147.31,6828.56,0,one-year,credit_card,none,0
C000619,4,110.03,1760.48,4,one-year,bank_transfer,fiber,0
C000620,10,50.95,4621.37,5,two-year,boleto,fiber,0
C000621,31,20.4,6615.08,1,month-to-month,bank_transfer,fiber,0
C000622,34,108.9,4822.47,1,month-to-month,pix,fiber,0
C000623,12,48.91,8544.94,5,two-year,credit_card,fiber,0
C000624,30,50.08,4662.83,2,two-year,pix,none,0
C000625,44,91.78,4930.61,3,two-year,bank_transfer,fiber,0
C000626,16,24.02,1078.6,1,month-to-month,credit_card,fiber,0
C000627,24,74.13,712.07,5,month-to-month,bank_transfer,fiber,1
C000628,26,123.92,529.73,5,one-year,pix,none,1
C000629,36,23.54,1346.81,5,month-to-month,boleto,fiber,0
C000630,26,101.11,6047.12,5,month-to-month,bank_transfer,none,0
C000631,53,40.59,1602.85,2,two-year,pix,dsl,0
C000632,23,132.17,972.43,1,two-year,bank_transfer,none,1
C000633,31,70.79,5515.15,2,one-year,credit_card,fiber,0
C000634,27,125.58,7725.12,5,two-year,boleto,none,0
C000635,13,114.1,297.13,5,one-year,pix,fiber,0
C000636,50,134.12,4555.31,1,one-year,pix,fiber,0
C000637,17,87.19,1725.25,3,one-year,bank_transfer,fiber,0
C000638,21,83.19,8229.6,5,month-to-month,boleto,none,0
C000639,57,24.87,3766.6,5,two-year,pix,fiber,1
C000640,69,89.4,5825.22,5,month-to-month,boleto,fiber,0
C000641,48,87.86,3912.62,4,two-year,boleto,fiber,0
C000642,66,98.83,7360.38,2,one-year,pix,dsl,0
C000643,62,37.03,4434.23,0,month-to-month,pix,dsl,0
C000644,35,90.2,8513.03,1,one-year,bank_transfer,dsl,0
C000645,56,79.02,3230.41,2,one-year,bank_transfer,fiber,1
C000646,23,97.48,6493.21,1,month-to-month,pix,fiber,1
C000647,33,105.87,797.59,4,two-year,bank_transfer,none,0
C000648,39,66.99,1458.69,2,month-to-month,boleto,fiber,0
C000649,70,85.53,4766.53,5,two-year,pix,none,0
C000650,61,71.36,2333.84,4,month-to-month,credit_card,dsl,0
C000651,35,119.51,530.62,5,month-to-month,pix,fiber,1
C000652,47,123.54,2229.2,5,month-to-month,credit_card,dsl,0
C000653,14,58.08,2437.97,5,month-to-month,credit_card,none,0
C000654,58,53.74,5608.37,2,one-year,boleto,fiber,0
C000655,40,108.18,1495.61,0,month-to-month,pix,dsl,0
C000656,38,120.62,8355.2,2,two-year,credit_card,fiber,1
C000657,55,21.41,2582.87,4,one-year,boleto,none,0
C000658,46,75.57,8672.4,1,month-to-month,pix,dsl,0
C000659,5,60.01,3811.83,0,month-to-month,bank_transfer,none,0
C000660,21,119.65,6590.12,2,month-to-month,boleto,fiber,0
C000661,12,38.66,6104.51,3,month-to-month,pix,fiber,0
C000662,53,121.17,2529.48,0,month-to-month,pix,fiber,0
C000663,2,105.98,3992.24,5,month-to-month,credit_card,dsl,0
C000664,14,129.58,2063.59,0,one-year,bank_transfer,dsl,1
C000665,43,148.73,7961.11,4,month-to-month,pix,fiber,0
C000666,50,81.95,7976.95,4,two-year,boleto,dsl,0
C000667,36,110.92,3238.06,3,month-to-month,bank_transfer,fiber,1
C000668,62,112.29,3678.09,3,month-to-month,credit_card,none,0
C000669,67,129.79,2724.73,3,one-year,boleto,dsl,0
C000670,9,87.36,2691.13,4,one-year,bank_transfer,none,0
C000671,69,33.99,787.44,4,month-to-month,pix,fiber,0
C000672,44,147.32,5758.85,0,one-year,boleto,fiber,0
C000673,46,27.39,6912.9,0,month-to-month,pix,dsl,0
C000674,6,145.11,3066.77,0,month-to-month,boleto,fiber,0
C000675,45,53.2,4515.97,2,two-year,bank_transfer,dsl,1
C000676,52,84.02,197.9,1,two-year,boleto,fiber,0
C000677,42,143.59,5669.75,5,month-to-month,boleto,fiber,0
C000678,6,107.97,2924.76,3,one-year,bank_transfer,dsl,0
C000679,38,96.12,1329.96,0,month-to-month,boleto,dsl,0
C000680,68,62.37,100.14,5,month-to-month,bank_transfer,fiber,1
C000681,52,58.01,3842.4,5,two-year,boleto,fiber,0
C000682,10,24.26,6028.09,2,month-to-month,credit_card,fiber,0
C000683,70,96.22,2159.9,4,one-year,pix,fiber,0
C000684,69,75.91,1511.3,0,month-to-month,bank_transfer,fiber,0
C000685,12,49.16,5516.97,3,month-to-month,pix,none,0
C000686,58,69.95,5341.73,1,one-year,bank_transfer,fiber,0
C000687,29,142.32,2744.69,4,one-year,bank_transfer,dsl,0
C000688,43,130.29,7656.22,0,month-to-month,boleto,fiber,1
C000689,32,75.95,5373.4,4,month-to-month,boleto,dsl,0
C000690,57,147.39,7337.45,2,one-year,pix,fiber,0
C000691,72,80.08,8314.43,1,one-year,pix,fiber,0
C000692,58,65.39,6076.18,4,two-year,credit_card,fiber,1
C000693,67,70.43,2630.59,3,month-to-month,bank_transfer,fiber,1
C000694,69,133.7,6096.16,1,one-year,boleto,dsl,0
C000695,6,54.81,3789.18,0,month-to-month,boleto,none,0
C000696,18,48.87,1632.72,3,month-to-month,credit_card,fiber,0
C000697,52,144.87,1568.91,3,one-year,credit_card,dsl,0
C000698,43,115.45,1382.82,2,month-to-month,bank_transfer,fiber,0
C000699,3,119.29,4185.22,0,one-year,boleto,fiber,0
C000700,6,116.24,5349.84,2,one-year,boleto,fiber,0
C000701,37,108.78,8770.93,1,one-year,pix,fiber,0
C000702,44,31.86,6059.25,5,month-to-month,credit_card,fiber,0
C000703,12,117.98,2088.23,3,month-to-month,bank_transfer,none,1
C000704,12,52.36,7517.45,4,one-year,credit_card,fiber,0
C000705,9,37.21,8855.22,5,two-year,bank_transfer,dsl,1
C000706,41,147.79,3716.32,2,two-year,boleto,fiber,1
C000707,0,23.62,7921.17,0,one-year,boleto,dsl,0
C000708,41,24.11,6697.89,2,month-to-month,bank_transfer,fiber,1
C000709,34,60.29,2844.97,5,two-year,bank_transfer,dsl,0
C000710,34,129.75,60.89,4,one-year,credit_card,fiber,0
C000711,49,147.13,6284.38,1,month-to-month,boleto,fiber,1
C000712,38,35.41,8688.05,2,one-year,bank_transfer,fiber,0
C000713,53,71.41,1220.24,0,month-to-month,boleto,dsl,1
C000714,55,115.46,8236.24,1,month-to-month,boleto,fiber,1
C000715,67,103.92,1862.84,4,month-to-month,pix,none,0
C000716,58,50.34,4873.66,2,one-year,credit_card,fiber,0
C000717,37,62.8,4973.31,4,one-year,bank_transfer,fiber,0
C000718,35,97.27,1987.1,3,one-year,bank_transfer,fiber,0
C000719,17,24.6,215.57,3,month-to-month,bank_transfer,fiber,1
C000720,43,118.57,1563.5,1,month-to-month,credit_card,fiber,0
C000721,10,55.8,3514.59,5,month-to-month,credit_card,fiber,0
C000722,67,127.69,1702.72,1,month-to-month,bank_transfer,fiber,1
C000723,61,108.88,6038.75,0,one-year,boleto,fiber,0
C000724,8,103.9,4392.42,4,month-to-month,bank_transfer,dsl,0
C000725,57,119.76,3186.57,0,month-to-month,boleto,dsl,1
C000726,8,29.77,2095.72,5,month-to-month,pix,dsl,0
C000727,52,53.8,5960.53,4,month-to-month,bank_transfer,fiber,0
C000728,6,87.83,8026.89,0,two-year,boleto,dsl,1
C000729,35,121.03,5856.97,4,month-to-month,bank_transfer,fiber,0
C000730,48,130.38,3680.66,0,month-to-month,boleto,fiber,0
C000731,53,69.67,251.33,3,one-year,bank_transfer,fiber,1
C000732,30,123.17,7112.27,4,two-year,boleto,dsl,0
C000733,67,48.64,4722.22,2,month-to-month,pix,fiber,0
C000734,56,30.72,588.96,4,two-year,pix,fiber,0
C000735,15,52.06,6545.61,1,month-to-month,boleto,fiber,1
C000736,48,137.41,2070.54,2,month-to-month,boleto,dsl,1
C000737,53,90.72,2689.92,0,one-year,boleto,none,0
C000738,24,82.58,5860.03,3,month-to-month,credit_card,fiber,0
C000739,53,116.63,1698.53,2,one-year,boleto,none,0
C000740,65,21.31,2896.82,1,one-year,credit_card,dsl,0
C000741,59,35.38,6279.01,2,two-year,boleto,fiber,0
C000742,55,32.95,2837.21,0,month-to-month,boleto,dsl,0
C000743,46,35.82,825.37,3,month-to-month,boleto,dsl,0
C000744,19,78.95,900.41,4,month-to-month,boleto,fiber,0
C000745,58,56.49,4871.21,5,one-year,boleto,dsl,0
C000746,26,122.14,8985.58,4,one-year,pix,none,0
C000747,38,129.08,4708.64,3,one-year,credit_card,dsl,0
C000748,22,140.24,8796.69,1,month-to-month,credit_card,fiber,0
C000749,22,45.49,8159.0,5,month-to-month,pix,fiber,1
C000750,11,85.37,7896.58,5,month-to-month,credit_card,fiber,0
C000751,70,26.33,4024.62,1,month-to-month,boleto,none,0
C000752,10,51.19,5087.12,1,one-year,credit_card,dsl,1
C000753,6,99.96,5715.06,5,one-year,bank_transfer,dsl,1
C000754,68,74.91,76.82,1,two-year,credit_card,fiber,1
C000755,40,109.79,393.38,0,one-year,credit_card,none,1
C000756,31,129.1,8635.65,3,month-to-month,boleto,fiber,0
C000757,53,27.74,3957.81,5,month-to-month,credit_card,none,0
C000758,27,142.02,7520.89,2,month-to-month,bank_transfer,none,1
C000759,9,25.51,1102.96,1,two-year,boleto,fiber,1
C000760,53,147.62,2319.3,5,one-year,bank_transfer,fiber,0
C000761,12,102.89,471.4,3,one-year,credit_card,none,0
C000762,40,25.63,6861.94,3,two-year,pix,dsl,1
C000763,69,71.17,2327.87,0,one-year,credit_card,fiber,0
C000764,68,53.57,7118.4,3,month-to-month,credit_card,dsl,1
C000765,26,123.81,7010.87,1,month-to-month,pix,fiber,0
C000766,56,49.31,925.77,0,two-year,credit_card,none,0
C000767,44,127.41,2571.97,4,one-year,pix,fiber,1
C000768,34,60.6,4821.22,0,month-to-month,pix,fiber,0
C000769,10,148.59,7260.14,4,month-to-month,bank_transfer,dsl,0
C000770,27,55.15,7180.97,2,month-to-month,pix,fiber,1
C000771,47,109.04,4851.91,3,month-to-month,boleto,fiber,0
C000772,72,124.03,6257.23,3,two-year,boleto,fiber,0
C000773,0,48.14,8452.63,1,month-to-month,bank_transfer,fiber,1
C000774,52,29.85,3696.8,2,two-year,credit_card,fiber,0
C000775,61,91.66,1180.56,0,month-to-month,pix,dsl,0
C000776,69,108.02,1224.23,1,month-to-month,boleto,dsl,1
C000777,30,126.25,3373.36,0,two-year,pix,dsl,0
C000778,8,55.46,1045.92,3,month-to-month,pix,fiber,0
C000779,19,133.4,7929.58,4,one-year,pix,fiber,0
C000780,62,139.05,4866.97,2,month-to-month,credit_card,dsl,1
C000781,64,121.29,6921.78,0,month-to-month,bank_transfer,dsl,0
C000782,46,20.99,8942.08,1,two-year,bank_transfer,fiber,1
C000783,8,31.34,3635.94,1,month-to-month,bank_transfer,fiber,1
C000784,8,149.71,7219.55,0,month-to-month,bank_transfer,fiber,0
C000785,34,115.41,6609.69,4,two-year,pix,dsl,0
C000786,42,101.48,2289.11,1,one-year,pix,fiber,1
C000787,2,137.18,1041.68,5,one-year,credit_card,fiber,1
C000788,50,25.15,89.18,4,month-to-month,pix,fiber,0
C000789,39,118.46,7441.44,4,month-to-month,boleto,fiber,0
C000790,0,105.11,8818.53,2,month-to-month,credit_card,dsl,0
C000791,6,130.27,3483.25,5,month-to-month,bank_transfer,fiber,0
C000792,33,121.13,4802.95,0,month-to-month,credit_card,fiber,0
C000793,52,83.04,1763.84,1,month-to-month,bank_transfer,none,1
C000794,60,29.23,6994.01,3,two-year,credit_card,fiber,0
C000795,31,138.22,188.36,5,two-year,bank_transfer,none,0
C000796,21,119.26,1213.98,3,month-to-month,pix,fiber,0
C000797,70,66.33,8454.31,4,month-to-month,boleto,dsl,0
C000798,33,147.91,2745.02,4,two-year,bank_transfer,fiber,0
C000799,23,60.44,4863.99,0,month-to-month,pix,fiber,0
C000800,32,68.17,4007.85,3,month-to-month,bank_transfer,dsl,0
C000801,0,146.71,1597.41,5,month-to-month,pix,fiber,0
C000802,22,106.85,6357.35,3,month-to-month,pix,dsl,0
C000803,37,134.3,8132.31,2,one-year,boleto,fiber,0
C000804,67,135.41,5101.75,4,month-to-month,boleto,fiber,0
